gene,moduleLPV
Mcavernosa06638,0
Mcavernosa06641,0.606567938762871
Mcavernosa06644,0
Mcavernosa06643,0
Mcavernosa06652,6.41065917385673
Mcavernosa06653,0
Mcavernosa06668,0
Mcavernosa06670,0
Mcavernosa06671,0
Mcavernosa06680,0
Mcavernosa06682,0
Mcavernosa06688,0
Mcavernosa06691,0
Mcavernosa06700,0
Mcavernosa06708,0
Mcavernosa06712,0
Mcavernosa06713,0
Mcavernosa06722,0
Mcavernosa06724,14.3069451603501
Mcavernosa06732,0
Mcavernosa06735,0
Mcavernosa06745,0
Mcavernosa06748,0
Mcavernosa06753,0
Mcavernosa06755,0
Mcavernosa06760,0
Mcavernosa06765,0
Mcavernosa06769,0
Mcavernosa06774,0
Mcavernosa06784,0
Mcavernosa06789,0
Mcavernosa06791,0
Mcavernosa06792,0
Mcavernosa06793,0
Mcavernosa06795,0
Mcavernosa06800,0
Mcavernosa06803,0
Mcavernosa06807,0.26201329964903
Mcavernosa06806,0
Mcavernosa06810,0
Mcavernosa06813,0
Mcavernosa06814,0
Mcavernosa06816,0
Mcavernosa06820,0
Mcavernosa06829,0
Mcavernosa06835,0
Mcavernosa06842,0
Mcavernosa06845,0
Mcavernosa06848,0
Mcavernosa06850,0
Mcavernosa06851,0
Mcavernosa06857,0
Mcavernosa06858,0
Mcavernosa06859,0
Mcavernosa06862,0
Mcavernosa06869,0
Mcavernosa06871,0
Mcavernosa06878,0
Mcavernosa06882,0
Mcavernosa06884,0
Mcavernosa06892,0
Mcavernosa06909,0
Mcavernosa06912,0
Mcavernosa06915,0
Mcavernosa06923,0
Mcavernosa06929,0
Mcavernosa06932,0
Mcavernosa06934,0
Mcavernosa06944,0
Mcavernosa06950,0
Mcavernosa06953,0
Mcavernosa06955,0
Mcavernosa06963,9.66308330072116
Mcavernosa06969,0
Mcavernosa06973,0
Mcavernosa06975,0
Mcavernosa06976,0
Mcavernosa06988,0
Mcavernosa06990,0
Mcavernosa06996,0
Mcavernosa06999,0
Mcavernosa07014,0
Mcavernosa07020,11.6141085042279
Mcavernosa07031,0
Mcavernosa07044,0.424155887481816
Mcavernosa07053,0
Mcavernosa07055,4.40783048157334
Mcavernosa07058,0
Mcavernosa07066,0
Mcavernosa07068,0
Mcavernosa07081,0
Mcavernosa07082,0
Mcavernosa07084,2.55749666014258
Mcavernosa07087,0
Mcavernosa07092,0
Mcavernosa07095,0
Mcavernosa07104,0
Mcavernosa07106,0
Mcavernosa07098,0
Mcavernosa07105,0
Mcavernosa07107,6.42598460430779
Mcavernosa07114,0
Mcavernosa07118,0
Mcavernosa07121,0
Mcavernosa07122,0
Mcavernosa07135,0
Mcavernosa07141,0
Mcavernosa07143,0
Mcavernosa07145,0
Mcavernosa07148,0
Mcavernosa07151,0
Mcavernosa07156,0
Mcavernosa07169,0
Mcavernosa07171,23.8826163555778
Mcavernosa07176,0
Mcavernosa07189,0
Mcavernosa07190,0
Mcavernosa07191,0
Mcavernosa07195,0
Mcavernosa07201,0.132607326656959
Mcavernosa07212,0.789186573423188
Mcavernosa07219,0
Mcavernosa07222,0
Mcavernosa07227,0
Mcavernosa07228,0
Mcavernosa19146,0
Mcavernosa19149,0
Mcavernosa19154,0
Mcavernosa19156,0
Mcavernosa19158,0
Mcavernosa19162,17.2062666558654
Mcavernosa19165,0
Mcavernosa19170,0
Mcavernosa19172,0
Mcavernosa19168,0
Mcavernosa19169,0
Mcavernosa19173,0
Mcavernosa19178,0
Mcavernosa19181,0
Mcavernosa19182,0
Mcavernosa19185,0
Mcavernosa19197,0
Mcavernosa19201,1.19166537674312
Mcavernosa19203,0
Mcavernosa19204,0
Mcavernosa19210,0
Mcavernosa19211,0
Mcavernosa19205,0
Mcavernosa19212,0
Mcavernosa19218,0
Mcavernosa19219,0
Mcavernosa19227,0
Mcavernosa19231,0
Mcavernosa19235,0
Mcavernosa19240,0
Mcavernosa19250,0
Mcavernosa19252,0
Mcavernosa19262,3.86212999001584
Mcavernosa19267,0
Mcavernosa19275,0
Mcavernosa19276,0
Mcavernosa19269,0
Mcavernosa19272,0
Mcavernosa19273,0
Mcavernosa19270,0
Mcavernosa19271,0
Mcavernosa19290,4.52917524789275
Mcavernosa19299,0
Mcavernosa19302,0
Mcavernosa19307,10.9723932424459
Mcavernosa19309,0.409606271534188
Mcavernosa19313,0
Mcavernosa19317,0
Mcavernosa19325,0
Mcavernosa19327,0
Mcavernosa19329,0
Mcavernosa19332,0
Mcavernosa19334,21.3301827418513
Mcavernosa19331,0
Mcavernosa19335,0
Mcavernosa19341,0
Mcavernosa19346,0
Mcavernosa19348,0
Mcavernosa19353,0
Mcavernosa19358,0
Mcavernosa19360,0
Mcavernosa19362,1.71452878635038
Mcavernosa19366,0.179476556307021
Mcavernosa19371,0
Mcavernosa19372,5.45120693784368
Mcavernosa19378,0
Mcavernosa19380,0
Mcavernosa19382,0
Mcavernosa19383,0
Mcavernosa19389,0
Mcavernosa19393,0
Mcavernosa19394,0
Mcavernosa19392,0
Mcavernosa19398,0
Mcavernosa19401,0
Mcavernosa19403,0
Mcavernosa19417,3.32263514480752
Mcavernosa19425,0
Mcavernosa19428,0
Mcavernosa19439,0
Mcavernosa19445,0
Mcavernosa19451,0
Mcavernosa19453,0
Mcavernosa19459,0
Mcavernosa19462,0
Mcavernosa19467,0
Mcavernosa19468,0
Mcavernosa19479,0
Mcavernosa19469,0
Mcavernosa19472,0
Mcavernosa19480,0
Mcavernosa19466,0
Mcavernosa19485,0
Mcavernosa19487,0
Mcavernosa19492,0
Mcavernosa19498,0
Mcavernosa19501,0
Mcavernosa19502,0
Mcavernosa19508,0
Mcavernosa19512,0.781954728678598
Mcavernosa19516,0
Mcavernosa19521,0
Mcavernosa19523,0
Mcavernosa19536,0
Mcavernosa19540,0
Mcavernosa19546,0
Mcavernosa19548,0
Mcavernosa19550,0
Mcavernosa19551,0
Mcavernosa19558,0
Mcavernosa19560,0
Mcavernosa19565,0
Mcavernosa19582,0
Mcavernosa19583,0
Mcavernosa19591,0
Mcavernosa19601,0
Mcavernosa19605,0.0331402250245232
Mcavernosa19610,0
Mcavernosa19612,0
Mcavernosa19613,0
Mcavernosa19606,0
Mcavernosa19620,0
Mcavernosa19629,0
Mcavernosa19636,0
Mcavernosa19639,0
Mcavernosa19643,0
Mcavernosa19648,0
Mcavernosa19645,0
Mcavernosa19647,0
Mcavernosa19641,0
Mcavernosa19649,0
Mcavernosa19655,0
Mcavernosa19661,0
Mcavernosa19664,0
Mcavernosa19667,0
Mcavernosa19674,0
Mcavernosa19676,0
Mcavernosa19680,0
Mcavernosa19677,0
Mcavernosa19682,0
Mcavernosa19684,0
Mcavernosa19686,0
Mcavernosa19689,0
Mcavernosa19690,0.56189034438779
Mcavernosa19693,0
Mcavernosa19702,0
Mcavernosa19703,0
Mcavernosa19710,0
Mcavernosa19713,2.48197171408657
Mcavernosa19714,0
Mcavernosa19723,0
Mcavernosa19730,0
Mcavernosa19734,0.560277620217623
Mcavernosa19737,0
Mcavernosa19740,0
Mcavernosa19743,0
Mcavernosa19749,0.305837695217043
Mcavernosa19754,0
Mcavernosa19746,0
Mcavernosa19760,0
Mcavernosa19768,0
Mcavernosa19771,0
Mcavernosa19774,0
Mcavernosa19776,0
Mcavernosa19777,0
Mcavernosa19782,0
Mcavernosa19793,0
Mcavernosa19794,0
Mcavernosa19798,0
Mcavernosa19804,0
Mcavernosa19808,0
Mcavernosa19809,0
Mcavernosa19813,0
Mcavernosa19818,0.056018629992155
Mcavernosa19820,0
Mcavernosa19821,0
Mcavernosa19825,0
Mcavernosa19829,5.53965610656195
Mcavernosa19830,0
Mcavernosa19832,0
Mcavernosa19833,0
Mcavernosa19840,0
Mcavernosa19844,0
Mcavernosa19849,0
Mcavernosa19854,0
Mcavernosa19856,0
Mcavernosa19858,0
Mcavernosa19861,0
Mcavernosa19866,0
Mcavernosa19869,0
Mcavernosa19867,0
Mcavernosa19868,0
Mcavernosa19871,0.241522384714465
Mcavernosa19878,0
Mcavernosa19884,0
Mcavernosa19889,0
Mcavernosa19892,0
Mcavernosa19897,0
Mcavernosa19908,0
Mcavernosa19910,0
Mcavernosa19918,0
Mcavernosa19926,0
Mcavernosa19928,0
Mcavernosa19930,0
Mcavernosa19937,0
Mcavernosa19943,0
Mcavernosa19944,0
Mcavernosa19945,0
Mcavernosa19947,0
Mcavernosa19954,0
Mcavernosa19953,0
Mcavernosa19955,0
Mcavernosa19959,0
Mcavernosa19967,0
Mcavernosa19974,0
Mcavernosa19982,0.134298434525938
Mcavernosa19983,0
Mcavernosa19991,0
Mcavernosa19994,0
Mcavernosa20002,1.8018104668452
Mcavernosa19997,0
Mcavernosa20000,0
Mcavernosa20006,0
Mcavernosa20015,0
Mcavernosa20017,0
Mcavernosa20018,0
Mcavernosa20021,0
Mcavernosa20025,0
Mcavernosa20027,0.526008978553403
Mcavernosa20024,0
Mcavernosa20026,0
Mcavernosa20029,0
Mcavernosa20036,0
Mcavernosa20038,0
Mcavernosa20053,0
Mcavernosa21857,0
Mcavernosa21868,0
Mcavernosa21869,0
Mcavernosa21871,0
Mcavernosa21872,0
Mcavernosa21877,0
Mcavernosa21878,0
Mcavernosa21898,0
Mcavernosa21901,0
Mcavernosa21903,0
Mcavernosa21906,0
Mcavernosa21911,0
Mcavernosa21908,0
Mcavernosa21924,11.4077250360629
Mcavernosa21930,0
Mcavernosa21932,0
Mcavernosa21934,36.6082332567593
Mcavernosa21939,0
Mcavernosa21943,0
Mcavernosa21944,0.153868095047862
Mcavernosa21947,0
Mcavernosa21957,0
Mcavernosa21967,0
Mcavernosa21971,0
Mcavernosa21970,0
Mcavernosa21973,0
Mcavernosa21978,0
Mcavernosa21986,0.350929756377597
Mcavernosa21987,0
Mcavernosa21993,0
Mcavernosa22001,0
Mcavernosa22003,0
Mcavernosa22011,0
Mcavernosa22004,0
Mcavernosa22009,0
Mcavernosa22019,0
Mcavernosa22025,0
Mcavernosa22028,0
Mcavernosa22031,3.18631847115804
Mcavernosa22034,0
Mcavernosa22039,0
Mcavernosa22041,0
Mcavernosa22043,0
Mcavernosa22047,10.1883602552125
Mcavernosa22050,0
Mcavernosa22060,1.226563099309
Mcavernosa22064,0
Mcavernosa22065,0
Mcavernosa22067,0
Mcavernosa22069,0
Mcavernosa22071,0
Mcavernosa22079,0
Mcavernosa22088,0
Mcavernosa22092,0
Mcavernosa22101,0
Mcavernosa22106,0
Mcavernosa22110,0
Mcavernosa22114,0
Mcavernosa22119,0
Mcavernosa22120,0
Mcavernosa22121,0.0476089095675092
Mcavernosa22115,0
Mcavernosa22129,0
Mcavernosa22130,0
Mcavernosa22135,0
Mcavernosa22138,0.987397422599744
Mcavernosa22141,0
Mcavernosa22142,0
Mcavernosa22145,0
Mcavernosa22146,0
Mcavernosa22144,0
Mcavernosa22156,0
Mcavernosa22161,0
Mcavernosa22164,0
Mcavernosa22168,0
Mcavernosa22173,5.61858445606046
Mcavernosa22178,0
Mcavernosa22179,0
Mcavernosa22183,0
Mcavernosa22186,0
Mcavernosa22188,0
Mcavernosa22190,0
Mcavernosa22208,0
Mcavernosa22210,0
Mcavernosa22214,0
Mcavernosa22216,0
Mcavernosa22218,0
Mcavernosa22229,0.0301515620844608
Mcavernosa22222,0
Mcavernosa22227,0
Mcavernosa22223,0
Mcavernosa22234,0.258372772255553
Mcavernosa22257,0
Mcavernosa22262,0
Mcavernosa22264,0
Mcavernosa22259,1.36745505894492
Mcavernosa22265,0
Mcavernosa22268,0
Mcavernosa22261,0
Mcavernosa22269,0
Mcavernosa22273,0
Mcavernosa22284,0
Mcavernosa22288,0
Mcavernosa22292,0
Mcavernosa22286,0
Mcavernosa22296,0
Mcavernosa22287,0
Mcavernosa22295,0
Mcavernosa22298,6.08485766858074
Mcavernosa22300,0
Mcavernosa22310,0
Mcavernosa22321,0
Mcavernosa22323,0
Mcavernosa22326,0
Mcavernosa22336,0
Mcavernosa22340,0
Mcavernosa22338,0
Mcavernosa22347,0
Mcavernosa22350,0
Mcavernosa22353,0
Mcavernosa22357,0
Mcavernosa22361,0
Mcavernosa22366,0
Mcavernosa22362,0
Mcavernosa22377,0
Mcavernosa22364,0
Mcavernosa22369,0
Mcavernosa22371,0
Mcavernosa22372,0
Mcavernosa22386,0
Mcavernosa22389,0
Mcavernosa22392,0
Mcavernosa22393,0
Mcavernosa22394,0
Mcavernosa22404,0
Mcavernosa22408,0
Mcavernosa22409,0
Mcavernosa22410,0
Mcavernosa22424,0
Mcavernosa22429,0.0197904363584405
Mcavernosa22431,0
Mcavernosa22433,0
Mcavernosa22434,0
Mcavernosa22439,0
Mcavernosa22444,0.181749110539618
Mcavernosa22435,0
Mcavernosa22437,0
Mcavernosa22438,0.27021753422361
Mcavernosa22445,1.36720830515724
Mcavernosa22446,3.19683874206586
Mcavernosa22454,0
Mcavernosa22455,0
Mcavernosa22457,0
Mcavernosa22456,0
Mcavernosa22458,0
Mcavernosa22459,0
Mcavernosa22460,0
Mcavernosa22464,0
Mcavernosa22465,0
Mcavernosa22472,0
Mcavernosa22474,0
Mcavernosa22476,0
Mcavernosa22479,0
Mcavernosa22475,0
Mcavernosa22482,0
Mcavernosa22487,0
Mcavernosa22488,0
Mcavernosa22493,0.701690124317833
Mcavernosa22500,0
Mcavernosa22502,0
Mcavernosa22494,0
Mcavernosa22508,0
Mcavernosa22509,0
Mcavernosa22512,0
Mcavernosa22523,0
Mcavernosa22524,0
Mcavernosa22532,0
Mcavernosa22536,0
Mcavernosa22550,0
Mcavernosa22551,0.0595320631742546
Mcavernosa22553,0
Mcavernosa22561,0
Mcavernosa22562,0
Mcavernosa22577,0
Mcavernosa22580,0
Mcavernosa22582,0
Mcavernosa22585,0
Mcavernosa22586,0
Mcavernosa22593,0
Mcavernosa22595,0
Mcavernosa22596,0
Mcavernosa22598,0
Mcavernosa22599,0
Mcavernosa22602,0
Mcavernosa22607,0
Mcavernosa22611,0
Mcavernosa22613,0
Mcavernosa22614,0
Mcavernosa22622,0
Mcavernosa22630,0
Mcavernosa22632,0
Mcavernosa22637,0
Mcavernosa22639,0.132780597299926
Mcavernosa22643,0
Mcavernosa22649,0
Mcavernosa22650,0
Mcavernosa22654,0
Mcavernosa22656,0
Mcavernosa22658,0
Mcavernosa22659,0
Mcavernosa22663,9.94234239710671
Mcavernosa22672,0
Mcavernosa22676,0
Mcavernosa22680,0
Mcavernosa22684,0
Mcavernosa22685,0
Mcavernosa22688,2.38834084684409
Mcavernosa22693,1.09770474177326
Mcavernosa22697,0
Mcavernosa22702,0
Mcavernosa22710,0
Mcavernosa22716,0
Mcavernosa22707,0
Mcavernosa22713,0
Mcavernosa22726,15.5780765566872
Mcavernosa22728,0
Mcavernosa22734,0
Mcavernosa22735,0
Mcavernosa22739,0
Mcavernosa22740,0
Mcavernosa22736,1.88212965985192
Mcavernosa22742,0
Mcavernosa22745,0
Mcavernosa22747,0
Mcavernosa22748,0
Mcavernosa22752,0.0571236115979465
Mcavernosa22756,0
Mcavernosa22758,0
Mcavernosa22762,0
Mcavernosa22769,2.23181480365351
Mcavernosa22771,0
Mcavernosa22779,12.693246362851
Mcavernosa15379,0
Mcavernosa15382,0
Mcavernosa15385,0
Mcavernosa15389,0
Mcavernosa15394,0
Mcavernosa15401,0
Mcavernosa15403,0
Mcavernosa15415,0
Mcavernosa15416,0
Mcavernosa15408,0
Mcavernosa15414,0
Mcavernosa15420,26.8472418085255
Mcavernosa15422,11.9105445640779
Mcavernosa15424,0
Mcavernosa15426,0
Mcavernosa15437,0
Mcavernosa15452,0
Mcavernosa15454,0
Mcavernosa15458,0
Mcavernosa15463,0
Mcavernosa15465,0
Mcavernosa15459,0.0822550237087979
Mcavernosa15470,0
Mcavernosa15477,0
Mcavernosa15479,0
Mcavernosa15483,1.06773799698258
Mcavernosa15487,2.1332154486614
Mcavernosa15489,0
Mcavernosa15482,0
Mcavernosa15501,0
Mcavernosa15510,0
Mcavernosa15513,0
Mcavernosa15514,0
Mcavernosa15522,0
Mcavernosa15525,3.94010627402106
Mcavernosa15528,2.54850670329072
Mcavernosa15532,17.3827660601309
Mcavernosa15541,0
Mcavernosa15545,0
Mcavernosa15547,0
Mcavernosa15549,0
Mcavernosa15552,0
Mcavernosa15553,0
Mcavernosa15558,0
Mcavernosa15565,0
Mcavernosa15566,0
Mcavernosa15577,0.961036162570475
Mcavernosa15583,0
Mcavernosa15579,3.06635300617171
Mcavernosa15585,0
Mcavernosa15591,0
Mcavernosa15594,0
Mcavernosa15598,0
Mcavernosa15604,0
Mcavernosa15601,0
Mcavernosa15611,0
Mcavernosa15602,0
Mcavernosa15610,17.6784145097236
Mcavernosa15614,0
Mcavernosa15617,0
Mcavernosa15619,0.101627973517833
Mcavernosa15621,0
Mcavernosa15622,0
Mcavernosa15623,0
Mcavernosa15631,0
Mcavernosa15632,0
Mcavernosa15638,0
Mcavernosa15641,0
Mcavernosa15646,0
Mcavernosa15649,0
Mcavernosa15651,0
Mcavernosa15653,0
Mcavernosa15658,0
Mcavernosa15659,0
Mcavernosa15661,0
Mcavernosa15662,0
Mcavernosa15666,0
Mcavernosa15673,0
Mcavernosa15675,0
Mcavernosa15679,0
Mcavernosa15680,0
Mcavernosa15683,0
Mcavernosa15687,0
Mcavernosa15694,0
Mcavernosa15700,0
Mcavernosa15702,0
Mcavernosa15703,0
Mcavernosa15707,0
Mcavernosa15713,0
Mcavernosa15715,0
Mcavernosa15718,0
Mcavernosa15725,0
Mcavernosa15727,0
Mcavernosa15730,0
Mcavernosa15739,0
Mcavernosa15729,0
Mcavernosa15738,0
Mcavernosa15741,0
Mcavernosa15731,0
Mcavernosa15734,0
Mcavernosa15737,0
Mcavernosa15732,0
Mcavernosa15745,0
Mcavernosa15749,0
Mcavernosa15751,0
Mcavernosa15753,0
Mcavernosa15760,0
Mcavernosa15764,0
Mcavernosa15765,0
Mcavernosa15766,0
Mcavernosa15770,0
Mcavernosa15772,0.518410948240563
Mcavernosa15779,0
Mcavernosa15789,0
Mcavernosa15792,0
Mcavernosa15790,0
Mcavernosa15795,0
Mcavernosa15783,0
Mcavernosa15794,0
Mcavernosa15782,0
Mcavernosa15797,0
Mcavernosa15804,0
Mcavernosa15815,0
Mcavernosa15817,0
Mcavernosa15820,0
Mcavernosa15834,0
Mcavernosa15836,0
Mcavernosa15838,0
Mcavernosa15841,0
Mcavernosa15842,0
Mcavernosa15846,0
Mcavernosa15848,0
Mcavernosa15849,0
Mcavernosa15856,0
Mcavernosa15862,0
Mcavernosa15864,0
Mcavernosa15872,0
Mcavernosa15874,0
Mcavernosa15877,0
Mcavernosa15884,0
Mcavernosa15858,0
Mcavernosa15882,0
Mcavernosa15886,0
Mcavernosa15888,0
Mcavernosa15891,0
Mcavernosa15893,0
Mcavernosa15903,0
Mcavernosa15906,0
Mcavernosa15907,0
Mcavernosa15909,0
Mcavernosa15904,0
Mcavernosa15910,0
Mcavernosa15908,0
Mcavernosa15911,0
Mcavernosa15918,0
Mcavernosa15925,0
Mcavernosa15930,2.10006395616751
Mcavernosa15931,0
Mcavernosa15939,0
Mcavernosa15941,0
Mcavernosa15942,0
Mcavernosa15955,0
Mcavernosa15958,0
Mcavernosa15964,0
Mcavernosa15962,0
Mcavernosa15963,0
Mcavernosa15969,0
Mcavernosa15961,0
Mcavernosa15965,0
Mcavernosa15978,0
Mcavernosa15979,0
Mcavernosa15988,0
Mcavernosa15999,0
Mcavernosa15985,0
Mcavernosa15996,0
Mcavernosa15986,0
Mcavernosa16004,0
Mcavernosa16007,0
Mcavernosa16014,0
Mcavernosa16015,0
Mcavernosa16016,0
Mcavernosa16020,0
Mcavernosa16023,0
Mcavernosa16025,10.3969672613331
Mcavernosa16031,0
Mcavernosa16033,0
Mcavernosa16036,0
Mcavernosa16048,0
Mcavernosa16041,0
Mcavernosa16044,0
Mcavernosa16040,0
Mcavernosa16046,0
Mcavernosa16037,0
Mcavernosa16047,0
Mcavernosa16049,0
Mcavernosa16050,0
Mcavernosa16035,0
Mcavernosa16054,0
Mcavernosa16057,0
Mcavernosa16059,0
Mcavernosa16071,0
Mcavernosa16074,0
Mcavernosa16090,0
Mcavernosa16093,0
Mcavernosa16096,0
Mcavernosa16098,0
Mcavernosa16105,0
Mcavernosa16112,0
Mcavernosa16115,0.724704056206216
Mcavernosa16119,0
Mcavernosa16114,0
Mcavernosa16118,0
Mcavernosa16129,0
Mcavernosa16137,0
Mcavernosa16141,0
Mcavernosa16145,0
Mcavernosa16148,0
Mcavernosa16149,0
Mcavernosa16150,0
Mcavernosa16152,0
Mcavernosa16153,4.87314649951777
Mcavernosa16169,0
Mcavernosa16173,0
Mcavernosa16177,0
Mcavernosa16172,0
Mcavernosa16175,0
Mcavernosa16170,0
Mcavernosa16171,0
Mcavernosa16181,0
Mcavernosa16183,0
Mcavernosa16187,0
Mcavernosa16191,0
Mcavernosa16192,0
Mcavernosa16193,0
Mcavernosa16197,0
Mcavernosa16201,0
Mcavernosa16207,0
Mcavernosa16210,0
Mcavernosa16215,0
Mcavernosa16224,0
Mcavernosa16226,0
Mcavernosa16229,0
Mcavernosa16236,0
Mcavernosa16231,9.01278563648342
Mcavernosa16235,0
Mcavernosa16249,0
Mcavernosa16254,0
Mcavernosa16256,0
Mcavernosa16260,0
Mcavernosa16266,0
Mcavernosa16269,0
Mcavernosa16270,0
Mcavernosa16271,0
Mcavernosa16272,0
Mcavernosa16277,0
Mcavernosa16283,0
Mcavernosa16295,0
Mcavernosa16306,0
Mcavernosa16297,0
Mcavernosa16309,0
Mcavernosa16316,0
Mcavernosa16319,0
Mcavernosa16314,0
Mcavernosa16317,0
Mcavernosa16324,0
Mcavernosa16320,0
Mcavernosa16323,0
Mcavernosa16332,0
Mcavernosa16336,0
Mcavernosa16338,0
Mcavernosa16346,0
Mcavernosa16339,0
Mcavernosa16355,38.0102582537813
Mcavernosa16361,0
Mcavernosa16364,0
Mcavernosa16365,0
Mcavernosa10244,0
Mcavernosa10245,0
Mcavernosa10247,0
Mcavernosa10254,0
Mcavernosa10258,0
Mcavernosa10263,0
Mcavernosa10267,0
Mcavernosa10284,0
Mcavernosa10286,0
Mcavernosa10297,0
Mcavernosa10299,0.227590306821316
Mcavernosa10287,0.0412623185629518
Mcavernosa10298,0
Mcavernosa10300,4.40835927102232
Mcavernosa10307,0
Mcavernosa10310,0
Mcavernosa10328,0
Mcavernosa10313,0
Mcavernosa10324,0
Mcavernosa10314,0
Mcavernosa10320,0
Mcavernosa10323,0
Mcavernosa10325,0
Mcavernosa10335,0
Mcavernosa10336,0
Mcavernosa10346,0
Mcavernosa10348,0
Mcavernosa10342,0
Mcavernosa10345,0
Mcavernosa10347,0
Mcavernosa10349,0
Mcavernosa10343,0
Mcavernosa10354,1.22577571979636
Mcavernosa10356,0
Mcavernosa10358,0
Mcavernosa10365,0
Mcavernosa10367,0
Mcavernosa10369,3.38313237746053
Mcavernosa10375,0
Mcavernosa10377,0
Mcavernosa10376,0
Mcavernosa10379,0
Mcavernosa10372,0
Mcavernosa10378,0
Mcavernosa10387,0
Mcavernosa10395,0
Mcavernosa10401,0
Mcavernosa10404,0
Mcavernosa10407,0
Mcavernosa10411,0
Mcavernosa10413,0
Mcavernosa10406,0
Mcavernosa10420,0
Mcavernosa10422,0
Mcavernosa10424,0
Mcavernosa10425,0
Mcavernosa10429,0
Mcavernosa10430,0
Mcavernosa10441,0
Mcavernosa10447,0.0150162907043574
Mcavernosa10450,0
Mcavernosa10453,0
Mcavernosa10459,0
Mcavernosa10475,0
Mcavernosa10461,0
Mcavernosa10464,0
Mcavernosa10469,0
Mcavernosa10473,0
Mcavernosa10463,0
Mcavernosa10480,0
Mcavernosa10484,0
Mcavernosa10485,0
Mcavernosa10490,0
Mcavernosa10492,0
Mcavernosa10499,0
Mcavernosa10503,0
Mcavernosa10510,0
Mcavernosa10519,0
Mcavernosa10515,0
Mcavernosa10520,0
Mcavernosa10511,0
Mcavernosa10516,0
Mcavernosa10517,0
Mcavernosa10533,0
Mcavernosa10537,0
Mcavernosa10541,0
Mcavernosa10543,0
Mcavernosa10545,3.07815903014916
Mcavernosa10549,0
Mcavernosa10551,0
Mcavernosa10548,0
Mcavernosa10552,0
Mcavernosa10553,0
Mcavernosa10555,0
Mcavernosa10563,0
Mcavernosa10566,0.473441377372902
Mcavernosa10569,0
Mcavernosa10570,0
Mcavernosa10576,0
Mcavernosa10579,0
Mcavernosa10583,0
Mcavernosa10586,0
Mcavernosa10587,0
Mcavernosa10589,0
Mcavernosa10595,0
Mcavernosa10598,0
Mcavernosa10605,0
Mcavernosa10608,0
Mcavernosa10611,0
Mcavernosa10612,0
Mcavernosa10617,0
Mcavernosa10619,0
Mcavernosa10622,0
Mcavernosa10625,0
Mcavernosa10628,0
Mcavernosa10632,0
Mcavernosa10630,0
Mcavernosa10631,0
Mcavernosa10633,0
Mcavernosa10642,0
Mcavernosa10643,0
Mcavernosa10649,0
Mcavernosa10650,0
Mcavernosa10651,0
Mcavernosa10652,0
Mcavernosa10660,0
Mcavernosa10669,0
Mcavernosa10684,0
Mcavernosa10677,0
Mcavernosa10679,0
Mcavernosa10682,0
Mcavernosa10672,0
Mcavernosa10680,0
Mcavernosa10678,0
Mcavernosa10688,0
Mcavernosa10697,0
Mcavernosa10701,0
Mcavernosa10702,0
Mcavernosa10704,0
Mcavernosa10705,0
Mcavernosa10706,0
Mcavernosa10708,0
Mcavernosa10703,0
Mcavernosa10724,0
Mcavernosa10725,0
Mcavernosa10727,0
Mcavernosa10734,0
Mcavernosa10742,0
Mcavernosa10746,0
Mcavernosa10759,0
Mcavernosa10745,0
Mcavernosa10757,0
Mcavernosa10744,0
Mcavernosa10752,0
Mcavernosa10758,0
Mcavernosa10764,0
Mcavernosa10765,0
Mcavernosa10771,0
Mcavernosa10772,0
Mcavernosa10774,0
Mcavernosa10768,0
Mcavernosa10770,3.23016479066954
Mcavernosa10777,0
Mcavernosa10784,0
Mcavernosa10785,0
Mcavernosa10788,0.0587471807742057
Mcavernosa10799,0
Mcavernosa10792,0
Mcavernosa10797,0
Mcavernosa10804,0
Mcavernosa10808,0
Mcavernosa10809,0
Mcavernosa10811,0
Mcavernosa10812,26.5951253486862
Mcavernosa10819,0
Mcavernosa10821,0
Mcavernosa10823,0
Mcavernosa10827,0
Mcavernosa10822,0
Mcavernosa10829,0
Mcavernosa10826,0
Mcavernosa10838,0
Mcavernosa10842,0
Mcavernosa10844,0
Mcavernosa10851,0
Mcavernosa10847,0.635456868252392
Mcavernosa10849,0
Mcavernosa10855,0
Mcavernosa10865,0
Mcavernosa10867,0
Mcavernosa10873,0
Mcavernosa10881,0
Mcavernosa10888,0
Mcavernosa10892,0
Mcavernosa10896,0
Mcavernosa10898,0
Mcavernosa10902,8.21805938312617
Mcavernosa10908,0
Mcavernosa10911,0
Mcavernosa10913,5.65649675612816
Mcavernosa10922,0
Mcavernosa10923,0
Mcavernosa10917,0
Mcavernosa10926,0
Mcavernosa10920,0
Mcavernosa10927,0
Mcavernosa10935,0
Mcavernosa10936,0
Mcavernosa10947,0
Mcavernosa10950,0
Mcavernosa10954,0
Mcavernosa10959,0
Mcavernosa10958,0
Mcavernosa10964,0
Mcavernosa10968,0
Mcavernosa10971,0
Mcavernosa10972,0
Mcavernosa10974,0
Mcavernosa10977,0
Mcavernosa10979,0
Mcavernosa10980,0
Mcavernosa10982,0
Mcavernosa10984,0
Mcavernosa10988,0
Mcavernosa10991,0
Mcavernosa11002,0
Mcavernosa11005,0
Mcavernosa11007,0
Mcavernosa11008,0
Mcavernosa11009,0
Mcavernosa11020,0
Mcavernosa11012,0
Mcavernosa11021,0
Mcavernosa11011,0
Mcavernosa11017,0
Mcavernosa11031,0
Mcavernosa11035,0
